ÉLÉçíˆ,çƒê∂éûä‘
159740,1376.733944
159741,1376.779735
159742,1376.825526
159743,1376.871318
159744,1376.917109
159745,1376.9629
159746,1377.008691
159747,1377.054482
159748,1377.100274
159749,1377.146065
159750,1377.191856
159751,1377.237647
159752,1377.283438
159753,1377.32923
159754,1377.375021
159755,1377.420812
159756,1377.466603
159757,1377.512394
159758,1377.558186
159759,1377.603977
159760,1377.649768
159761,1377.695559
159762,1377.74135
159763,1377.787142
159764,1377.832933
159765,1377.878724
159766,1377.924515
159767,1377.970306
159768,1378.016098
159769,1378.061889
159770,1378.10768
159771,1378.153471
159772,1378.199262
159773,1378.245054
159774,1378.290845
159775,1378.336636
159776,1378.382427
159777,1378.428218
159778,1378.47401
159779,1378.519801
159780,1378.565592
159781,1378.611383
159782,1378.657174
159783,1378.702966
159784,1378.748757
159785,1378.794548
159786,1378.840339
159787,1378.88613
159788,1378.931922
159789,1378.977713
159790,1379.023504
159791,1379.069295
159792,1379.115086
159793,1379.160878
159794,1379.206669
159795,1379.25246
159796,1379.298251
159797,1379.344042
159798,1379.389834
159799,1379.435625
159800,1379.481416
159801,1379.527207
159802,1379.572998
159803,1379.61879
159804,1379.664581
159805,1379.710372
159806,1379.756163
159807,1379.801954
159808,1379.847746
159809,1379.893537
159810,1379.939328
159811,1379.985119
159812,1380.03091
159813,1380.076702
159814,1380.122493
159815,1380.168284
159816,1380.214075
159817,1380.259866
159818,1380.305658
159819,1380.351449
159820,1380.39724
159821,1380.443031
159822,1380.488822
159823,1380.534614
159824,1380.580405
159825,1380.626196
159826,1380.671987
159827,1380.717778
159828,1380.76357
159829,1380.809361
159830,1380.855152
159831,1380.900943
159832,1380.946734
159833,1380.992526
159834,1381.038317
159835,1381.084108
159836,1381.129899
159837,1381.17569
159838,1381.221482
159839,1381.267273
159840,1381.313064
159841,1381.358855
159842,1381.404646
159843,1381.450438
159844,1381.496229
159845,1381.54202
159846,1381.587811
159847,1381.633602
159848,1381.679394
159849,1381.725185
159850,1381.770976
159851,1381.816767
159852,1381.862558
159853,1381.90835
159854,1381.954141
159855,1381.999932
159856,1382.045723
159857,1382.091514
159858,1382.137306
159859,1382.183097
159860,1382.228888
159861,1382.274679
159862,1382.32047
159863,1382.366262
159864,1382.412053
159865,1382.457844
159866,1382.503635
159867,1382.549426
159868,1382.595218
159869,1382.641009
159870,1382.6868
159871,1382.732591
159872,1382.778382
159873,1382.824174
159874,1382.869965
159875,1382.915756
159876,1382.961547
159877,1383.007338
159878,1383.05313
159879,1383.098921
159880,1383.144712
159881,1383.190503
159882,1383.236294
159883,1383.282086
159884,1383.327877
159885,1383.373668
159886,1383.419459
159887,1383.46525
159888,1383.511042
159889,1383.556833
159890,1383.602624
159891,1383.648415
159892,1383.694206
159893,1383.739998
159894,1383.785789
159895,1383.83158
159896,1383.877371
159897,1383.923162
159898,1383.968954
159899,1384.014745
159900,1384.060536
159901,1384.106327
159902,1384.152118
159903,1384.19791
159904,1384.243701
159905,1384.289492
159906,1384.335283
159907,1384.381074
159908,1384.426866
159909,1384.472657
159910,1384.518448
159911,1384.564239
159912,1384.61003
159913,1384.655822
159914,1384.701613
159915,1384.747404
159916,1384.793195
159917,1384.838986
159918,1384.884778
159919,1384.930569
159920,1384.97636
159921,1385.022151
159922,1385.067942
159923,1385.113734
159924,1385.159525
159925,1385.205316
159926,1385.251107
159927,1385.296898
159928,1385.34269
159929,1385.388481
159930,1385.434272
159931,1385.480063
159932,1385.525854
159933,1385.571646
159934,1385.617437
159935,1385.663228
159936,1385.709019
159937,1385.75481
159938,1385.800602
159939,1385.846393
159940,1385.892184
159941,1385.937975
159942,1385.983766
159943,1386.029558
159944,1386.075349
159945,1386.12114
159946,1386.166931
159947,1386.212722
159948,1386.258514
159949,1386.304305
159950,1386.350096
159951,1386.395887
159952,1386.441678
159953,1386.48747
159954,1386.533261
159955,1386.579052
159956,1386.624843
159957,1386.670634
159958,1386.716426
159959,1386.762217
159960,1386.808008
159961,1386.853799
159962,1386.89959
159963,1386.945382
159964,1386.991173
159965,1387.036964
159966,1387.082755
159967,1387.128546
159968,1387.174338
159969,1387.220129
159970,1387.26592
159971,1387.311711
159972,1387.357502
159973,1387.403294
159974,1387.449085
159975,1387.494876
159976,1387.540667
159977,1387.586458
159978,1387.63225
159979,1387.678041
159980,1387.723832
159981,1387.769623
159982,1387.815414
159983,1387.861206
159984,1387.906997
159985,1387.952788
159986,1387.998579
159987,1388.04437
159988,1388.090162
159989,1388.135953
159990,1388.181744
159991,1388.227535
159992,1388.273326
159993,1388.319118
159994,1388.364909
159995,1388.4107
159996,1388.456491
159997,1388.502282
159998,1388.548074
159999,1388.593865
160000,1388.639656
160001,1388.685447
160002,1388.731238
160003,1388.77703
160004,1388.822821
160005,1388.868612
160006,1388.914403
160007,1388.960194
160008,1389.005986
160009,1389.051777
160010,1389.097568
160011,1389.143359
160012,1389.18915
160013,1389.234942
160014,1389.280733
160015,1389.326524
160016,1389.372315
160017,1389.418106
160018,1389.463898
160019,1389.509689
160020,1389.55548
160021,1389.601271
160022,1389.647062
160023,1389.692854
160024,1389.738645
160025,1389.784436
160026,1389.830227
160027,1389.876018
160028,1389.92181
160029,1389.967601
160030,1390.013392
160031,1390.059183
160032,1390.104974
160033,1390.150766
160034,1390.196557
160035,1390.242348
160036,1390.288139
160037,1390.33393
160038,1390.379722
160039,1390.425513
160040,1390.471304
160041,1390.517095
160042,1390.562886
160043,1390.608678
160044,1390.654469
160045,1390.70026
160046,1390.746051
160047,1390.791842
160048,1390.837634
160049,1390.883425
160050,1390.929216
160051,1390.975007
160052,1391.020798
160053,1391.06659
160054,1391.112381
160055,1391.158172
160056,1391.203963
160057,1391.249754
160058,1391.295546
160059,1391.341337
160060,1391.387128
160061,1391.432919
160062,1391.47871
160063,1391.524502
160064,1391.570293
160065,1391.616084
160066,1391.661875
160067,1391.707666
160068,1391.753458
160069,1391.799249
160070,1391.84504
160071,1391.890831
160072,1391.936622
160073,1391.982414
160074,1392.028205
160075,1392.073996
160076,1392.119787
160077,1392.165578
160078,1392.21137
160079,1392.257161
160080,1392.302952
160081,1392.348743
160082,1392.394534
160083,1392.440326
160084,1392.486117
160085,1392.531908
160086,1392.577699
160087,1392.62349
160088,1392.669282
160089,1392.715073
160090,1392.760864
160091,1392.806655
160092,1392.852446
160093,1392.898238
160094,1392.944029
160095,1392.98982
160096,1393.035611
160097,1393.081402
160098,1393.127194
160099,1393.172985
160100,1393.218776
160101,1393.264567
160102,1393.310358
160103,1393.35615
160104,1393.401941
160105,1393.447732
160106,1393.493523
160107,1393.539314
160108,1393.585106
160109,1393.630897
160110,1393.676688
160111,1393.722479
160112,1393.76827
160113,1393.814062
160114,1393.859853
160115,1393.905644
160116,1393.951435
160117,1393.997226
160118,1394.043018
160119,1394.088809
160120,1394.1346
160121,1394.180391
160122,1394.226182
160123,1394.271974
160124,1394.317765
160125,1394.363556
160126,1394.409347
160127,1394.455138
160128,1394.50093
160129,1394.546721
160130,1394.592512
160131,1394.638303
160132,1394.684094
160133,1394.729886
160134,1394.775677
160135,1394.821468
160136,1394.867259
160137,1394.91305
160138,1394.958842
160139,1395.004633
160140,1395.050424
160141,1395.096215
160142,1395.142006
160143,1395.187798
160144,1395.233589
160145,1395.27938
160146,1395.325171
160147,1395.370962
160148,1395.416754
160149,1395.462545
160150,1395.508336
160151,1395.554127
160152,1395.599918
160153,1395.64571
160154,1395.691501
160155,1395.737292
160156,1395.783083
160157,1395.828874
160158,1395.874666
160159,1395.920457
160160,1395.966248
160161,1396.012039
160162,1396.05783
160163,1396.103622
160164,1396.149413
160165,1396.195204
160166,1396.240995
160167,1396.286786
160168,1396.332578
160169,1396.378369
160170,1396.42416
160171,1396.469951
160172,1396.515742
160173,1396.561534
160174,1396.607325
160175,1396.653116
160176,1396.698907
160177,1396.744698
160178,1396.79049
160179,1396.836281
160180,1396.882072
160181,1396.927863
160182,1396.973654
160183,1397.019446
160184,1397.065237
160185,1397.111028
160186,1397.156819
160187,1397.20261
160188,1397.248402
160189,1397.294193
160190,1397.339984
160191,1397.385775
160192,1397.431566
160193,1397.477358
160194,1397.523149
160195,1397.56894
160196,1397.614731
160197,1397.660522
160198,1397.706314
160199,1397.752105
160200,1397.797896
160201,1397.843687
160202,1397.889478
160203,1397.93527
160204,1397.981061
160205,1398.026852
160206,1398.072643
160207,1398.118434
160208,1398.164226
160209,1398.210017
160210,1398.255808
160211,1398.301599
160212,1398.34739
160213,1398.393182
160214,1398.438973
160215,1398.484764
160216,1398.530555
160217,1398.576346
160218,1398.622138
160219,1398.667929
160220,1398.71372
160221,1398.759511
160222,1398.805302
160223,1398.851094
160224,1398.896885
160225,1398.942676
160226,1398.988467
160227,1399.034258
160228,1399.08005
160229,1399.125841
160230,1399.171632
160231,1399.217423
160232,1399.263214
160233,1399.309006
160234,1399.354797
160235,1399.400588
160236,1399.446379
160237,1399.49217
160238,1399.537962
160239,1399.583753
160240,1399.629544
160241,1399.675335
160242,1399.721126
160243,1399.766918
160244,1399.812709
160245,1399.8585
160246,1399.904291
160247,1399.950082
160248,1399.995874
160249,1400.041665
160250,1400.087456
160251,1400.133247
160252,1400.179038
160253,1400.22483
160254,1400.270621
160255,1400.316412
160256,1400.362203
160257,1400.407994
160258,1400.453786
160259,1400.499577
160260,1400.545368
160261,1400.591159
160262,1400.63695
160263,1400.682742
160264,1400.728533
160265,1400.774324
160266,1400.820115
160267,1400.865906
160268,1400.911698
160269,1400.957489
160270,1401.00328
160271,1401.049071
160272,1401.094862
160273,1401.140654
160274,1401.186445
160275,1401.232236
160276,1401.278027
160277,1401.323818
160278,1401.36961
160279,1401.415401
160280,1401.461192
160281,1401.506983
160282,1401.552774
160283,1401.598566
160284,1401.644357
160285,1401.690148
160286,1401.735939
160287,1401.78173
160288,1401.827522
160289,1401.873313
160290,1401.919104
160291,1401.964895
160292,1402.010686
160293,1402.056478
160294,1402.102269
160295,1402.14806
160296,1402.193851
160297,1402.239642
160298,1402.285434
160299,1402.331225
160300,1402.377016
160301,1402.422807
160302,1402.468598
160303,1402.51439
160304,1402.560181
160305,1402.605972
160306,1402.651763
160307,1402.697554
160308,1402.743346
160309,1402.789137
160310,1402.834928
160311,1402.880719
160312,1402.92651
160313,1402.972302
160314,1403.018093
160315,1403.063884
160316,1403.109675
160317,1403.155466
160318,1403.201258
160319,1403.247049
160320,1403.29284
160321,1403.338631
160322,1403.384422
160323,1403.430214
160324,1403.476005
160325,1403.521796
160326,1403.567587
160327,1403.613378
160328,1403.65917
160329,1403.704961
160330,1403.750752
160331,1403.796543
160332,1403.842334
160333,1403.888126
160334,1403.933917
160335,1403.979708
160336,1404.025499
160337,1404.07129
160338,1404.117082
160339,1404.162873
160340,1404.208664
160341,1404.254455
160342,1404.300246
160343,1404.346038
160344,1404.391829
160345,1404.43762
160346,1404.483411
160347,1404.529202
160348,1404.574994
160349,1404.620785
160350,1404.666576
160351,1404.712367
160352,1404.758158
160353,1404.80395
160354,1404.849741
160355,1404.895532
160356,1404.941323
160357,1404.987114
160358,1405.032906
160359,1405.078697
160360,1405.124488
160361,1405.170279
160362,1405.21607
160363,1405.261862
160364,1405.307653
160365,1405.353444
160366,1405.399235
160367,1405.445026
160368,1405.490818
160369,1405.536609
160370,1405.5824
160371,1405.628191
160372,1405.673982
160373,1405.719774
160374,1405.765565
160375,1405.811356
160376,1405.857147
160377,1405.902938
160378,1405.94873
160379,1405.994521
160380,1406.040312
160381,1406.086103
160382,1406.131894
160383,1406.177686
160384,1406.223477
160385,1406.269268
160386,1406.315059
160387,1406.36085
160388,1406.406642
160389,1406.452433
160390,1406.498224
160391,1406.544015
160392,1406.589806
160393,1406.635598
160394,1406.681389
160395,1406.72718
160396,1406.772971
160397,1406.818762
160398,1406.864554
160399,1406.910345
160400,1406.956136
160401,1407.001927
160402,1407.047718
160403,1407.09351
160404,1407.139301
160405,1407.185092
160406,1407.230883
160407,1407.276674
160408,1407.322466
160409,1407.368257
160410,1407.414048
160411,1407.459839
160412,1407.50563
160413,1407.551422
160414,1407.597213
160415,1407.643004
160416,1407.688795
160417,1407.734586
160418,1407.780378
160419,1407.826169
160420,1407.87196
160421,1407.917751
160422,1407.963542
160423,1408.009334
160424,1408.055125
160425,1408.100916
160426,1408.146707
160427,1408.192498
160428,1408.23829
160429,1408.284081
160430,1408.329872
160431,1408.375663
160432,1408.421454
160433,1408.467246
160434,1408.513037
160435,1408.558828
160436,1408.604619
160437,1408.65041
160438,1408.696202
160439,1408.741993
160440,1408.787784
160441,1408.833575
160442,1408.879366
160443,1408.925158
160444,1408.970949
160445,1409.01674
160446,1409.062531
160447,1409.108322
160448,1409.154114
160449,1409.199905
160450,1409.245696
160451,1409.291487
160452,1409.337278
160453,1409.38307
160454,1409.428861
160455,1409.474652
160456,1409.520443
160457,1409.566234
160458,1409.612026
160459,1409.657817
160460,1409.703608
160461,1409.749399
160462,1409.79519
160463,1409.840982
160464,1409.886773
160465,1409.932564
160466,1409.978355
160467,1410.024146
160468,1410.069938
160469,1410.115729
160470,1410.16152
160471,1410.207311
160472,1410.253102
160473,1410.298894
160474,1410.344685
160475,1410.390476
160476,1410.436267
160477,1410.482058
160478,1410.52785
160479,1410.573641
160480,1410.619432
160481,1410.665223
160482,1410.711014
160483,1410.756806
160484,1410.802597
160485,1410.848388
160486,1410.894179
160487,1410.93997
160488,1410.985762
160489,1411.031553
160490,1411.077344
160491,1411.123135
160492,1411.168926
160493,1411.214718
160494,1411.260509
160495,1411.3063
160496,1411.352091
160497,1411.397882
160498,1411.443674
160499,1411.489465
160500,1411.535256
160501,1411.581047
160502,1411.626838
160503,1411.67263
160504,1411.718421
160505,1411.764212
160506,1411.810003
160507,1411.855794
160508,1411.901586
160509,1411.947377
160510,1411.993168
160511,1412.038959
160512,1412.08475
160513,1412.130542
160514,1412.176333
160515,1412.222124
160516,1412.267915
160517,1412.313706
160518,1412.359498
160519,1412.405289
160520,1412.45108
160521,1412.496871
160522,1412.542662
160523,1412.588454
160524,1412.634245
160525,1412.680036
160526,1412.725827
160527,1412.771618
160528,1412.81741
160529,1412.863201
160530,1412.908992
160531,1412.954783
160532,1413.000574
160533,1413.046366
160534,1413.092157
160535,1413.137948
160536,1413.183739
160537,1413.22953
160538,1413.275322
160539,1413.321113
160540,1413.366904
160541,1413.412695
160542,1413.458486
160543,1413.504278
160544,1413.550069
160545,1413.59586
160546,1413.641651
160547,1413.687442
160548,1413.733234
160549,1413.779025
160550,1413.824816
160551,1413.870607
160552,1413.916398
160553,1413.96219
160554,1414.007981
160555,1414.053772
160556,1414.099563
160557,1414.145354
160558,1414.191146
160559,1414.236937
160560,1414.282728
160561,1414.328519
160562,1414.37431
160563,1414.420102
160564,1414.465893
160565,1414.511684
160566,1414.557475
160567,1414.603266
160568,1414.649058
160569,1414.694849
160570,1414.74064
160571,1414.786431
160572,1414.832222
160573,1414.878014
160574,1414.923805
160575,1414.969596
160576,1415.015387
160577,1415.061178
160578,1415.10697
160579,1415.152761
160580,1415.198552
160581,1415.244343
160582,1415.290134
160583,1415.335926
160584,1415.381717
160585,1415.427508
160586,1415.473299
160587,1415.51909
160588,1415.564882
160589,1415.610673
160590,1415.656464
160591,1415.702255
160592,1415.748046
160593,1415.793838
160594,1415.839629
160595,1415.88542
160596,1415.931211
160597,1415.977002
160598,1416.022794
160599,1416.068585
160600,1416.114376
160601,1416.160167
160602,1416.205958
160603,1416.25175
160604,1416.297541
160605,1416.343332
160606,1416.389123
160607,1416.434914
160608,1416.480706
160609,1416.526497
160610,1416.572288
160611,1416.618079
160612,1416.66387
160613,1416.709662
160614,1416.755453
160615,1416.801244
160616,1416.847035
160617,1416.892826
160618,1416.938618
160619,1416.984409
160620,1417.0302
160621,1417.075991
160622,1417.121782
160623,1417.167574
160624,1417.213365
160625,1417.259156
160626,1417.304947
160627,1417.350738
160628,1417.39653
160629,1417.442321
160630,1417.488112
160631,1417.533903
160632,1417.579694
160633,1417.625486
160634,1417.671277
160635,1417.717068
160636,1417.762859
160637,1417.80865
160638,1417.854442
160639,1417.900233
160640,1417.946024
160641,1417.991815
160642,1418.037606
160643,1418.083398
160644,1418.129189
160645,1418.17498
160646,1418.220771
160647,1418.266562
160648,1418.312354
160649,1418.358145
160650,1418.403936
160651,1418.449727
160652,1418.495518
160653,1418.54131
160654,1418.587101
160655,1418.632892
160656,1418.678683
160657,1418.724474
160658,1418.770266
160659,1418.816057
160660,1418.861848
160661,1418.907639
160662,1418.95343
160663,1418.999222
160664,1419.045013
160665,1419.090804
160666,1419.136595
160667,1419.182386
160668,1419.228178
160669,1419.273969
160670,1419.31976
160671,1419.365551
160672,1419.411342
160673,1419.457134
160674,1419.502925
160675,1419.548716
160676,1419.594507
160677,1419.640298
160678,1419.68609
160679,1419.731881
160680,1419.777672
160681,1419.823463
160682,1419.869254
160683,1419.915046
160684,1419.960837
160685,1420.006628
160686,1420.052419
160687,1420.09821
160688,1420.144002
160689,1420.189793
160690,1420.235584
160691,1420.281375
160692,1420.327166
160693,1420.372958
160694,1420.418749
160695,1420.46454
160696,1420.510331
160697,1420.556122
160698,1420.601914
160699,1420.647705
160700,1420.693496
160701,1420.739287
160702,1420.785078
160703,1420.83087
160704,1420.876661
160705,1420.922452
160706,1420.968243
160707,1421.014034
160708,1421.059826
160709,1421.105617
160710,1421.151408
160711,1421.197199
160712,1421.24299
160713,1421.288782
160714,1421.334573
160715,1421.380364
160716,1421.426155
160717,1421.471946
160718,1421.517738
160719,1421.563529
160720,1421.60932
160721,1421.655111
160722,1421.700902
160723,1421.746694
160724,1421.792485
160725,1421.838276
160726,1421.884067
160727,1421.929858
160728,1421.97565
160729,1422.021441
160730,1422.067232
160731,1422.113023
160732,1422.158814
160733,1422.204606
160734,1422.250397
160735,1422.296188
160736,1422.341979
160737,1422.38777
160738,1422.433562
160739,1422.479353
160740,1422.525144
160741,1422.570935
160742,1422.616726
160743,1422.662518
160744,1422.708309
160745,1422.7541
160746,1422.799891
160747,1422.845682
160748,1422.891474
160749,1422.937265
160750,1422.983056
160751,1423.028847
160752,1423.074638
160753,1423.12043
160754,1423.166221
160755,1423.212012
160756,1423.257803
160757,1423.303594
160758,1423.349386
160759,1423.395177
160760,1423.440968
160761,1423.486759
160762,1423.53255
160763,1423.578342
160764,1423.624133
160765,1423.669924
160766,1423.715715
160767,1423.761506
160768,1423.807298
160769,1423.853089
160770,1423.89888
160771,1423.944671
160772,1423.990462
160773,1424.036254
160774,1424.082045
160775,1424.127836
160776,1424.173627
160777,1424.219418
160778,1424.26521
160779,1424.311001
160780,1424.356792
160781,1424.402583
160782,1424.448374
160783,1424.494166
160784,1424.539957
160785,1424.585748
160786,1424.631539
160787,1424.67733
160788,1424.723122
160789,1424.768913
160790,1424.814704
160791,1424.860495
160792,1424.906286
160793,1424.952078
160794,1424.997869
160795,1425.04366
160796,1425.089451
160797,1425.135242
160798,1425.181034
160799,1425.226825
160800,1425.272616
160801,1425.318407
160802,1425.364198
160803,1425.40999
160804,1425.455781
160805,1425.501572
160806,1425.547363
160807,1425.593154
160808,1425.638946
160809,1425.684737
160810,1425.730528
160811,1425.776319
160812,1425.82211
160813,1425.867902
160814,1425.913693
160815,1425.959484
160816,1426.005275
160817,1426.051066
160818,1426.096858
160819,1426.142649
160820,1426.18844
160821,1426.234231
160822,1426.280022
160823,1426.325814
160824,1426.371605
160825,1426.417396
160826,1426.463187
160827,1426.508978
160828,1426.55477
160829,1426.600561
160830,1426.646352
160831,1426.692143
160832,1426.737934
160833,1426.783726
160834,1426.829517
160835,1426.875308
160836,1426.921099
160837,1426.96689
160838,1427.012682
160839,1427.058473
160840,1427.104264
160841,1427.150055
160842,1427.195846
160843,1427.241638
160844,1427.287429
160845,1427.33322
160846,1427.379011
160847,1427.424802
160848,1427.470594
160849,1427.516385
160850,1427.562176
160851,1427.607967
160852,1427.653758
160853,1427.69955
160854,1427.745341
160855,1427.791132
160856,1427.836923
160857,1427.882714
160858,1427.928506
160859,1427.974297
160860,1428.020088
160861,1428.065879
160862,1428.11167
160863,1428.157462
160864,1428.203253
160865,1428.249044
160866,1428.294835
160867,1428.340626
160868,1428.386418
160869,1428.432209
160870,1428.478
160871,1428.523791
160872,1428.569582
160873,1428.615374
160874,1428.661165
160875,1428.706956
160876,1428.752747
160877,1428.798538
160878,1428.84433
160879,1428.890121
160880,1428.935912
160881,1428.981703
160882,1429.027494
160883,1429.073286
160884,1429.119077
160885,1429.164868
160886,1429.210659
160887,1429.25645
160888,1429.302242
160889,1429.348033
160890,1429.393824
160891,1429.439615
160892,1429.485406
160893,1429.531198
160894,1429.576989
160895,1429.62278
160896,1429.668571
160897,1429.714362
160898,1429.760154
160899,1429.805945
160900,1429.851736
160901,1429.897527
160902,1429.943318
160903,1429.98911
160904,1430.034901
160905,1430.080692
160906,1430.126483
160907,1430.172274
160908,1430.218066
160909,1430.263857
160910,1430.309648
160911,1430.355439
160912,1430.40123
160913,1430.447022
160914,1430.492813
160915,1430.538604
160916,1430.584395
160917,1430.630186
160918,1430.675978
160919,1430.721769
160920,1430.76756
160921,1430.813351
160922,1430.859142
160923,1430.904934
160924,1430.950725
160925,1430.996516
160926,1431.042307
160927,1431.088098
160928,1431.13389
160929,1431.179681
160930,1431.225472
160931,1431.271263
160932,1431.317054
160933,1431.362846
160934,1431.408637
160935,1431.454428
160936,1431.500219
160937,1431.54601
160938,1431.591802
160939,1431.637593
160940,1431.683384
160941,1431.729175
160942,1431.774966
160943,1431.820758
160944,1431.866549
160945,1431.91234
160946,1431.958131
160947,1432.003922
160948,1432.049714
160949,1432.095505
160950,1432.141296
160951,1432.187087
160952,1432.232878
160953,1432.27867
160954,1432.324461
160955,1432.370252
160956,1432.416043
160957,1432.461834
160958,1432.507626
160959,1432.553417
160960,1432.599208
160961,1432.644999
160962,1432.69079
160963,1432.736582
160964,1432.782373
160965,1432.828164
160966,1432.873955
160967,1432.919746
160968,1432.965538
160969,1433.011329
160970,1433.05712
160971,1433.102911
160972,1433.148702
160973,1433.194494
160974,1433.240285
160975,1433.286076
160976,1433.331867
160977,1433.377658
160978,1433.42345
160979,1433.469241
160980,1433.515032
160981,1433.560823
160982,1433.606614
160983,1433.652406
160984,1433.698197
160985,1433.743988
160986,1433.789779
160987,1433.83557
160988,1433.881362
160989,1433.927153
160990,1433.972944
160991,1434.018735
160992,1434.064526
160993,1434.110318
160994,1434.156109
160995,1434.2019
160996,1434.247691
160997,1434.293482
160998,1434.339274
160999,1434.385065
161000,1434.430856
161001,1434.476647
161002,1434.522438
161003,1434.56823
161004,1434.614021
161005,1434.659812
161006,1434.705603
161007,1434.751394
161008,1434.797186
161009,1434.842977
161010,1434.888768
161011,1434.934559
161012,1434.98035
161013,1435.026142
161014,1435.071933
161015,1435.117724
161016,1435.163515
161017,1435.209306
161018,1435.255098
161019,1435.300889
161020,1435.34668
161021,1435.392471
161022,1435.438262
161023,1435.484054
161024,1435.529845
161025,1435.575636
161026,1435.621427
161027,1435.667218
161028,1435.71301
161029,1435.758801
161030,1435.804592
161031,1435.850383
161032,1435.896174
161033,1435.941966
161034,1435.987757
161035,1436.033548
161036,1436.079339
161037,1436.12513
161038,1436.170922
161039,1436.216713
161040,1436.262504
161041,1436.308295
161042,1436.354086
161043,1436.399878
161044,1436.445669
161045,1436.49146
161046,1436.537251
161047,1436.583042
161048,1436.628834
161049,1436.674625
161050,1436.720416
161051,1436.766207
161052,1436.811998
161053,1436.85779
161054,1436.903581
161055,1436.949372
161056,1436.995163
161057,1437.040954
161058,1437.086746
161059,1437.132537
161060,1437.178328
161061,1437.224119
161062,1437.26991
161063,1437.315702
161064,1437.361493
161065,1437.407284
161066,1437.453075
161067,1437.498866
161068,1437.544658
161069,1437.590449
161070,1437.63624
161071,1437.682031
161072,1437.727822
161073,1437.773614
161074,1437.819405
161075,1437.865196
161076,1437.910987
161077,1437.956778
161078,1438.00257
161079,1438.048361
161080,1438.094152
161081,1438.139943
161082,1438.185734
161083,1438.231526
161084,1438.277317
161085,1438.323108
161086,1438.368899
161087,1438.41469
161088,1438.460482
161089,1438.506273
161090,1438.552064
161091,1438.597855
161092,1438.643646
161093,1438.689438
161094,1438.735229
161095,1438.78102
161096,1438.826811
161097,1438.872602
161098,1438.918394
161099,1438.964185
161100,1439.009976
161101,1439.055767
161102,1439.101558
161103,1439.14735
161104,1439.193141
161105,1439.238932
161106,1439.284723
161107,1439.330514
161108,1439.376306
161109,1439.422097
161110,1439.467888
161111,1439.513679
161112,1439.55947
161113,1439.605262
161114,1439.651053
161115,1439.696844
161116,1439.742635
161117,1439.788426
161118,1439.834218
161119,1439.880009
161120,1439.9258
161121,1439.971591
161122,1440.017382
161123,1440.063174
161124,1440.108965
161125,1440.154756
161126,1440.200547
161127,1440.246338
161128,1440.29213
161129,1440.337921
161130,1440.383712
161131,1440.429503
161132,1440.475294
161133,1440.521086
161134,1440.566877
161135,1440.612668
161136,1440.658459
161137,1440.70425
161138,1440.750042
161139,1440.795833
161140,1440.841624
161141,1440.887415
161142,1440.933206
161143,1440.978998
161144,1441.024789
161145,1441.07058
161146,1441.116371
161147,1441.162162
161148,1441.207954
161149,1441.253745
161150,1441.299536
161151,1441.345327
161152,1441.391118
161153,1441.43691
161154,1441.482701
161155,1441.528492
161156,1441.574283
161157,1441.620074
161158,1441.665866
161159,1441.711657
161160,1441.757448
161161,1441.803239
161162,1441.84903
161163,1441.894822
161164,1441.940613
161165,1441.986404
161166,1442.032195
161167,1442.077986
161168,1442.123778
161169,1442.169569
161170,1442.21536
161171,1442.261151
161172,1442.306942
161173,1442.352734
161174,1442.398525
161175,1442.444316
161176,1442.490107
161177,1442.535898
161178,1442.58169
161179,1442.627481
161180,1442.673272
161181,1442.719063
161182,1442.764854
161183,1442.810646
161184,1442.856437
161185,1442.902228
161186,1442.948019
161187,1442.99381
161188,1443.039602
161189,1443.085393
161190,1443.131184
161191,1443.176975
161192,1443.222766
161193,1443.268558
161194,1443.314349
161195,1443.36014
161196,1443.405931
161197,1443.451722
161198,1443.497514
161199,1443.543305
161200,1443.589096
161201,1443.634887
161202,1443.680678
161203,1443.72647
161204,1443.772261
161205,1443.818052
161206,1443.863843
161207,1443.909634
161208,1443.955426
161209,1444.001217
161210,1444.047008
161211,1444.092799
161212,1444.13859
161213,1444.184382
161214,1444.230173
161215,1444.275964
161216,1444.321755
161217,1444.367546
161218,1444.413338
161219,1444.459129
161220,1444.50492
161221,1444.550711
161222,1444.596502
161223,1444.642294
161224,1444.688085
161225,1444.733876
161226,1444.779667
161227,1444.825458
161228,1444.87125
161229,1444.917041
161230,1444.962832
161231,1445.008623
161232,1445.054414
161233,1445.100206
161234,1445.145997
161235,1445.191788
161236,1445.237579
161237,1445.28337
161238,1445.329162
161239,1445.374953
161240,1445.420744
161241,1445.466535
161242,1445.512326
161243,1445.558118
161244,1445.603909
161245,1445.6497
161246,1445.695491
161247,1445.741282
161248,1445.787074
161249,1445.832865
161250,1445.878656
161251,1445.924447
161252,1445.970238
161253,1446.01603
161254,1446.061821
161255,1446.107612
161256,1446.153403
161257,1446.199194
161258,1446.244986
161259,1446.290777
161260,1446.336568
161261,1446.382359
161262,1446.42815
161263,1446.473942
161264,1446.519733
161265,1446.565524
161266,1446.611315
161267,1446.657106
161268,1446.702898
161269,1446.748689
161270,1446.79448
161271,1446.840271
161272,1446.886062
161273,1446.931854
161274,1446.977645
161275,1447.023436
161276,1447.069227
161277,1447.115018
161278,1447.16081
161279,1447.206601
161280,1447.252392
161281,1447.298183
161282,1447.343974
161283,1447.389766
161284,1447.435557
161285,1447.481348
161286,1447.527139
161287,1447.57293
161288,1447.618722
161289,1447.664513
161290,1447.710304
161291,1447.756095
161292,1447.801886
